(-3012.759875,12879.376957,2.591034,-2215.80420865,1360.22487439,2600.000000)
(-3055.526200,12905.280854,2.602939,-2231.84028324,1333.74995786,2600.000000)
(-3098.597868,12930.673805,2.614844,-2247.56004502,1307.08601249,2600.000000)
(-3141.968773,12955.552210,2.626749,-2262.96126606,1280.23681727,2600.000000)
(-3185.632769,12979.912544,2.638653,-2278.04051039,1253.20845553,2600.000000)
(-3229.583669,13003.751356,2.650558,-2292.79817432,1226.0002169,2600.000000)
(-3273.815242,13027.065265,2.662463,-2307.23088603,1198.61822052,2600.000000)
(-3318.321222,13049.850968,2.674368,-2321.33660002,1171.06634715,2600.000000)
(-3363.095300,13072.105236,2.686273,-2335.11331712,1143.34850165,2600.000000)
(-3408.131130,13093.824915,2.698177,-2348.55796932,1115.47096095,2600.000000)
(-3453.422331,13115.006927,2.710082,-2361.67090998,1087.4329924,2600.000000)
(-3498.962483,13135.648269,2.721987,-2374.44913727,1059.24090485,2600.000000)
(-3544.745132,13155.746017,2.733892,-2386.89084018,1030.89869389,2600.000000)
(-3590.763791,13175.297322,2.745796,-2398.99325296,1002.41277538,2600.000000)
(-3637.011937,13194.299414,2.757701,-2410.75669368,973.782400676,2600.000000)
(-3683.483015,13212.749599,2.769606,-2422.17846424,945.014014371,2600.000000)
(-3730.170441,13230.645262,2.781511,-2433.25694587,916.111693734,2600.000000)
(-3777.067597,13247.983868,2.793415,-2443.98968135,887.081979002,2600.000000)
(-3824.167836,13264.762959,2.805320,-2454.37695276,857.924107236,2600.000000)
(-3871.464485,13280.980157,2.817225,-2424.41281932,815.193698974,2557.795591)
(-3918.950839,13296.633163,2.829130,-2389.3225052,771.858688799,2510.901804)
(-3966.620170,13311.719761,2.841034,-2353.54960836,729.479090806,2464.008016)
(-4014.465720,13326.237810,2.852939,-2317.11337252,688.060179106,2417.114228)
(-4062.480711,13340.185254,2.864844,-2280.03091018,647.614073002,2370.220441)
(-4110.658335,13353.560117,2.876749,-2242.32023942,608.150212074,2323.326653)
(-4158.991767,13366.360502,2.888653,-2203.99894475,569.679949565,2276.432866)
(-4207.474156,13378.584596,2.900558,-2165.08648125,532.207693529,2229.539078)
(-4256.098630,13390.230665,2.912463,-2125.60064631,495.744247303,2182.645291)
(-4304.858300,13401.297061,2.924368,-2085.55996065,460.297874307,2135.751503)
(-4353.746254,13411.782213,2.936273,-2044.98306248,425.876540411,2088.857715)
(-4402.755564,13421.684637,2.948177,-2003.88830763,392.489915533,2041.963928)
(-4451.879284,13431.002929,2.960082,-1962.2953644,360.141314462,1995.070140)
(-4501.110453,13439.735769,2.971987,-1920.22276289,328.839844432,1948.176353)
(-4550.442093,13447.881917,2.983892,-1877.68955168,298.592262924,1901.282565)
(-4599.867214,13455.440222,2.995796,-1834.7146059,269.406857474,1854.388778)
(-4649.378809,13462.409610,3.007701,-1791.31772048,241.286060891,1807.494990)
(-4698.969864,13468.789094,3.019606,-1747.51791059,214.237589269,1760.601202)
(-4748.633348,13474.577771,3.031511,-1703.33456826,188.26697216,1713.707415)
(-4798.362225,13479.774819,3.043415,-1658.78699275,163.381087738,1666.813627)
(-4848.149445,13484.379503,3.055320,-1613.89507024,139.581482578,1619.919840)
(-4897.987955,13488.391169,3.067225,-1568.67820842,116.874457008,1573.026052)
(-4947.870689,13491.809250,3.079130,-1523.15606692,95.2642958643,1526.132265)
(-4997.790579,13494.633260,3.091034,-1477.34828167,74.7564477772,1479.238477)
(-5047.740551,13496.862800,3.102939,-1431.27478559,55.3515695179,1432.344689)
(-5097.713524,13498.497554,3.114844,-1384.95529309,37.0545271809,1385.450902)
(-5147.702417,13499.537289,3.126749,-1338.40965185,19.8683484793,1338.557114)
(-5197.700145,13499.981859,3.138653,-1291.65774601,3.79703726729,1291.663327)
(-5245.044700,13500.000000,3.141593,-1244.769539,-0.000431200873199,1244.769539)
(-5295.044700,13500.000000,3.141593,-1197.875752,-0.000414956386755,1197.875752)
(-5345.044700,13500.000000,3.141593,-1150.981964,-0.000398711899964,1150.981964)
(-5395.044700,13500.000000,3.141593,-1104.088176,-0.000382467413174,1104.088176)
(-5445.044700,13500.000000,3.141593,-1057.194389,-0.00036622292673,1057.194389)
(-5495.044700,13500.000000,3.141593,-1010.300601,-0.00034997843994,1010.300601)
(-5545.044700,13500.000000,3.141593,-963.406814,-0.000333733953496,963.406814)
(-5595.044700,13500.000000,3.141593,-916.513026,-0.000317489466706,916.513026)
(-5645.044700,13500.000000,3.141593,-869.619238,-0.000301244979916,869.619238)
(-5695.044700,13500.000000,3.141593,-822.725451,-0.000285000493472,822.725451)
(-5745.044700,13500.000000,3.141593,-775.831663,-0.000268756006682,775.831663)
(-5795.044700,13500.000000,3.141593,-728.937876,-0.000252511520238,728.937876)
(-5845.044700,13500.000000,3.141593,-682.044088,-0.000236267033448,682.044088)
(-5895.044700,13500.000000,3.141593,-635.150301,-0.000220022547004,635.150301)
(-5945.044700,13500.000000,3.141593,-588.256513,-0.000203778060214,588.256513)
(-5995.044700,13500.000000,3.141593,-541.362725,-0.000187533573423,541.362725)
(-6045.044700,13500.000000,3.141593,-494.468938,-0.000171289086979,494.468938)
(-6095.044700,13500.000000,3.141593,-447.57515,-0.000155044600189,447.575150)
(-6145.044700,13500.000000,3.141593,-400.681363,-0.000138800113745,400.681363)
(-6195.044700,13500.000000,3.141593,-353.787575,-0.000122555626955,353.787575)
(-6245.044700,13500.000000,3.141593,-306.893788,-0.000106311140511,306.893788)
